Name,Rate,Grade,Price,Review,DateOfVacation,SnapShotDate,LengthOfStay,TimeToTravel
Embassy Suites by Hilton New York Manhattan Times Square,8.4,Very good,"€559
€","(1,006 reviews)",2023-03-28-2023-03-30,2023-03-25,2 nights,3.0
Park Terrace Hotel,9.2,Wonderful,"€800
€","(1,003 reviews)",2023-03-28-2023-03-30,2023-03-25,2 nights,3.0
Kasa The Duffy Times Square,9.0,Wonderful,"€351
€",(445 reviews),2023-03-28-2023-03-30,2023-03-25,2 nights,3.0
Hotel 57,8.4,Very good,"€455
€","(1,004 reviews)",2023-03-28-2023-03-30,2023-03-25,2 nights,3.0
Hotel 32 32,8.0,Very good,"€429
€","(1,298 reviews)",2023-03-28-2023-03-30,2023-03-25,2 nights,3.0
Heritage Hotel,7.6,Good,"€290
€","(1,000 reviews)",2023-03-28-2023-03-30,2023-03-25,2 nights,3.0
The Manhattan at Times Square Hotel,5.6,"(2,661 reviews)","€274
€",Uknown,2023-03-28-2023-03-30,2023-03-25,2 nights,3.0
Fitzpatrick Grand Central,9.0,Wonderful,"€493
€","(1,000 reviews)",2023-03-28-2023-03-30,2023-03-25,2 nights,3.0
Dream Downtown,7.2,Good,"€522
€","(1,005 reviews)",2023-03-28-2023-03-30,2023-03-25,2 nights,3.0
Pod 51,7.8,Good,"€324
€","(1,004 reviews)",2023-03-28-2023-03-30,2023-03-25,2 nights,3.0
Moxy Brooklyn Willamsburg,9.0,Wonderful,"€520
€",(6 reviews),2023-03-28-2023-03-30,2023-03-25,2 nights,3.0
Royalton Park Avenue,8.2,Very good,"€647
€","(1,003 reviews)",2023-03-28-2023-03-30,2023-03-25,2 nights,3.0
"Holiday Inn New York City - Times Square, an IHG Hotel",7.8,Good,"€439
€","(1,119 reviews)",2023-03-28-2023-03-30,2023-03-25,2 nights,3.0
DoubleTree by Hilton New York Times Square West,6.4,"(2,274 reviews)","€422
€",Uknown,2023-03-28-2023-03-30,2023-03-25,2 nights,3.0
Hyatt Place New York Midtown South,8.6,Excellent,"€592
€","(1,003 reviews)",2023-03-28-2023-03-30,2023-03-25,2 nights,3.0
The Time New York,8.0,Very good,"€482
€","(1,003 reviews)",2023-03-28-2023-03-30,2023-03-25,2 nights,3.0
Fairfield Inn New York Manhattan/Financial District,8.0,Very good,"€378
€","(1,001 reviews)",2023-03-28-2023-03-30,2023-03-25,2 nights,3.0
Residence Inn by Marriott New York Manhattan/Times Square,8.6,Excellent,"€607
€",(998 reviews),2023-03-28-2023-03-30,2023-03-25,2 nights,3.0
Trump International Hotel & Tower New York,9.2,Wonderful,"€1,399","(1,000 reviews)",2023-03-28-2023-03-30,2023-03-25,2 nights,3.0
"Holiday Inn Express - New York City Chelsea, an IHG Hotel",7.8,Good,"€701
€","(1,003 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
TownePlace Suites by Marriott New York Brooklyn,8.6,Excellent,"€630
€",(89 reviews),2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
"Holiday Inn Express Maspeth, an IHG Hotel",8.2,Very good,"€481
€",(997 reviews),2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
citizenM New York Bowery,9.2,Wonderful,"€631
€","(1,266 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Pod Times Square,8.6,Excellent,"€433
€","(2,806 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
"Club Quarters, Times Square - Midtown",8.4,Very good,"€584
€","(1,785 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Doubletree by Hilton New York Times Square South,8.4,Very good,"€614
€","(2,179 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Truss Hotel Times Square,8.0,Very good,"€551
€",(571 reviews),2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Courtyard by Marriott New York Manhattan / Chelsea,9.0,Wonderful,"€961
€","(1,001 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
The New Yorker A Wyndham Hotel,8.0,Very good,"€535
€","(2,587 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Hyatt Place New York City/Times Square,7.8,Good,"€614
€","(1,166 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Radio Hotel,8.8,Excellent,"€409
€",(388 reviews),2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
"PUBLIC, an Ian Schrager hotel",8.0,Very good,"€1,304","(1,482 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Hyatt Place New York Midtown South,8.6,Excellent,"€747
€","(1,003 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Element New York Times Square West,7.8,Good,"€631
€","(1,005 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
The Peninsula New York,9.4,Exceptional,"€1,338",(999 reviews),2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Arlo Midtown,9.2,Wonderful,"€961
€","(3,238 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
The Shoreham Hotel,7.8,Good,"€576
€","(1,006 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
The Lombardy Hotel,8.8,Excellent,"€986
€","(1,001 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Four Points By Sheraton New York Downtown,7.4,Good,"€492
€","(1,013 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Hyatt Grand Central New York,7.8,Good,"€788
€","(1,789 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Moxy NYC Times Square,8.4,Very good,"€913
€","(1,126 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
"voco Times Square South, an IHG Hotel",8.4,Very good,"€674
€",(452 reviews),2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
The Pearl New York,9.2,Wonderful,"€823
€","(1,002 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Paramount Times Square,7.2,Good,"€472
€","(1,024 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Wingate by Wyndham New York Midtown South/5th Ave,8.2,Very good,"€583
€","(1,003 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
The Flat NYC,Uknown,Uknown,"€369
€",Uknown,2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
citizenM New York Times Square,9.0,Wonderful,"€806
€","(1,237 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Latisha luxury place,Uknown,Uknown,"€408
€",Uknown,2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
The Fifty Sonesta Select New York,8.2,Very good,"€871
€","(1,004 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
"Holiday Inn Express NYC Brooklyn - Sunset Park, an IHG Hotel",7.4,Good,"€457
€",(72 reviews),2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
"Club Quarters Hotel, Grand Central",8.2,Very good,"€662
€","(1,165 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Hilton Garden Inn New York/West 35th Street,9.0,Wonderful,"€825
€","(1,019 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
World Center Hotel,8.6,Excellent,"€604
€","(1,322 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
HGU New York,8.0,Very good,"€749
€","(1,000 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
"Club Quarters Hotel, World Trade Center",8.6,Excellent,"€604
€","(1,117 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Lotte New York Palace,8.8,Excellent,"€1,435","(1,002 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Courtyard New York Manhattan/Times Square West,8.8,Excellent,"€904
€","(1,003 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Archer Hotel New York,9.0,Wonderful,"€976
€","(1,004 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Fairfield Inn New York Manhattan/Financial District,8.0,Very good,"€460
€","(1,001 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
The Gallivant Times Square,6.6,"(1,855 reviews)","€439
€",Uknown,2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
SpringHill Suites by Marriott New York Manhattan/Times Square South,8.0,Very good,"€679
€","(1,004 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Loews Regency New York Hotel,8.8,Excellent,"€1,508","(1,000 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Hilton Garden Inn New York/Midtown Park Ave,8.4,Very good,"€611
€","(1,003 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Hotel Boutique at Grand Central,8.4,Very good,"€662
€","(1,003 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
"The Jewel, a Club Quarters Hotel, Opposite Rockefeller Center",9.2,Wonderful,"€724
€","(1,258 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
SpringHill Suites by Marriott New York Manhattan/Chelsea,8.6,Excellent,"€732
€",(149 reviews),2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Ameritania Hotel at Times Square,8.4,Very good,"€764
€","(1,255 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Radio Hotel,8.8,Excellent,"€409
€",(388 reviews),2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Hilton Garden Inn Long Island City New York,8.6,Excellent,"€639
€",(999 reviews),2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Hilton Garden Inn New York/Central Park South-Midtown West,7.4,Good,"€663
€","(1,038 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Virgin Hotels New York City,8.8,Excellent,"€1,188",(20 reviews),2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Pod 39,8.4,Very good,"€540
€","(1,005 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
"Staypineapple, An Artful Hotel, Midtown",9.0,Wonderful,"€519
€",(951 reviews),2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Kixby,8.8,Excellent,"€900
€","(1,001 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Hilton New York Fashion District,8.0,Very good,"€711
€","(1,003 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
The Shelburne Sonesta New York,8.2,Very good,"€758
€","(1,007 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
"Crowne Plaza JFK Airport New York City, an IHG Hotel",6.8,"(1,920 reviews)","€597
€",Uknown,2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
"voco The Franklin New York, an IHG Hotel",9.0,Wonderful,"€1,073",(318 reviews),2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
The Manhattan Club,8.6,Excellent,"€804
€","(1,001 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Hampton Inn Manhattan/Times Square Central,8.6,Excellent,"€675
€","(1,338 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Dream Midtown,8.0,Very good,"€677
€","(1,000 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
The Belvedere Hotel,8.6,Excellent,"€710
€","(2,287 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Millennium Hotel Broadway Times Square,7.0,Good,"€686
€","(6,099 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Broadway Plaza Hotel,8.8,Excellent,"€682
€","(1,153 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
"Holiday Inn New York City - Times Square, an IHG Hotel",7.8,Good,"€590
€","(1,120 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
"Holiday Inn Express Manhattan Times Square South, an IHG Hotel",8.0,Very good,"€593
€","(1,001 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
INNSiDE by Meliá New York Nomad,8.8,Excellent,"€825
€","(1,375 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
"Holiday Inn Manhattan 6th Ave - Chelsea, an IHG Hotel",7.2,Good,"€559
€","(1,003 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
The Lucerne Hotel,9.0,Wonderful,"€799
€","(1,007 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
M Social Hotel Times Square New York,8.8,Excellent,"€981
€","(2,908 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Moxy NYC Lower East Side,9.0,Wonderful,"€689
€",(99 reviews),2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
"The Chatwal, In The Unbound Collection By Hyatt",9.4,Exceptional,"€1,492",(448 reviews),2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
TBA Times Square,7.4,Good,"€549
€",(209 reviews),2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
CIVILIAN Hotel,9.2,Wonderful,"€677
€",(804 reviews),2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
DoubleTree by Hilton New York City - Chelsea,7.6,Good,"€703
€","(1,002 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Hampton Inn Madison Square Garden Area Hotel,8.2,Very good,"€760
€","(1,001 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Hilton Garden Inn NYC Financial Center/Manhattan Downtown,8.8,Excellent,"€669
€","(1,002 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Executive Hotel Le Soleil New York,8.6,Excellent,"€688
€","(1,799 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
The Cloud One New York-Downtown,8.4,Very good,"€582
€",(98 reviews),2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Aloft Manhattan Downtown - Financial District,8.0,Very good,"€569
€","(1,002 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Henn na Hotel New York,8.8,Excellent,"€570
€",(120 reviews),2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Hotel Edison Times Square,7.8,Good,"€752
€","(2,724 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Park Terrace Hotel,9.2,Wonderful,"€1,142","(1,003 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Warwick New York,8.0,Very good,"€867
€","(1,216 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
The Moore,9.2,Wonderful,"€775
€",(87 reviews),2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Dream Downtown,7.2,Good,"€686
€","(1,005 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Sofitel New York,8.8,Excellent,"€1,038","(1,001 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Sonder at One Platt,8.0,Very good,"€809
€",(171 reviews),2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Moxy Brooklyn Willamsburg,9.0,Wonderful,"€791
€",(6 reviews),2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Omni Berkshire Place,9.0,Wonderful,"€1,091","(1,003 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Radio City Apartments,8.6,Excellent,"€632
€","(2,908 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
"Mandarin Oriental, New York",9.2,Wonderful,"€2,132",(452 reviews),2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Residence Inn by Marriott New York Manhattan/Times Square,8.6,Excellent,"€883
€",(998 reviews),2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Park Lane New York,8.6,Excellent,"€1,226",(326 reviews),2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
The Hotel @ Fifth Avenue,7.4,Good,"€610
€",(999 reviews),2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
Hilton New York Times Square,8.2,Very good,"€809
€","(1,011 reviews)",2023-03-28-2023-03-31,2023-03-25,3 nights,3.0
"Holiday Inn Express - New York City Chelsea, an IHG Hotel",7.8,Good,"€949
€","(1,003 reviews)",2023-03-28-2023-04-01,2023-03-25,4 nights,3.0
33 Seaport Hotel New York,8.8,Excellent,"€1,330",(303 reviews),2023-03-28-2023-04-01,2023-03-25,4 nights,3.0
The Fifty Sonesta Select New York,8.2,Very good,"€1,095","(1,004 reviews)",2023-03-28-2023-04-01,2023-03-25,4 nights,3.0
Pod Times Square,8.6,Excellent,"€572
€","(2,806 reviews)",2023-03-28-2023-04-01,2023-03-25,4 nights,3.0
citizenM New York Bowery,9.2,Wonderful,"€863
€","(1,266 reviews)",2023-03-28-2023-04-01,2023-03-25,4 nights,3.0
Four Points By Sheraton New York Downtown,7.4,Good,"€599
€","(1,013 reviews)",2023-03-28-2023-04-01,2023-03-25,4 nights,3.0
"Club Quarters, Times Square - Midtown",8.4,Very good,"€789
€","(1,785 reviews)",2023-03-28-2023-04-01,2023-03-25,4 nights,3.0
Doubletree by Hilton New York Times Square South,8.4,Very good,"€834
€","(2,179 reviews)",2023-03-28-2023-04-01,2023-03-25,4 nights,3.0
"Holiday Inn Express Maspeth, an IHG Hotel",8.2,Very good,"€689
€",(997 reviews),2023-03-28-2023-04-01,2023-03-25,4 nights,3.0
Hyatt Place New York City/Times Square,7.8,Good,"€845
€","(1,166 reviews)",2023-03-28-2023-04-01,2023-03-25,4 nights,3.0
Hyatt Place New York Midtown South,8.6,Excellent,"€986
€","(1,003 reviews)",2023-03-28-2023-04-01,2023-03-25,4 nights,3.0
Hilton Garden Inn New York/West 35th Street,9.0,Wonderful,"€1,025","(1,019 reviews)",2023-03-28-2023-04-01,2023-03-25,4 nights,3.0
"voco Times Square South, an IHG Hotel",8.4,Very good,"€855
€",(452 reviews),2023-03-28-2023-04-01,2023-03-25,4 nights,3.0
Courtyard by Marriott New York Downtown Manhattan/Financial District,7.6,Good,"€667
€",(412 reviews),2023-03-28-2023-04-01,2023-03-25,4 nights,3.0
Moxy NYC Times Square,8.4,Very good,"€1,151","(1,126 reviews)",2023-03-28-2023-04-01,2023-03-25,4 nights,3.0
Radio Hotel,8.8,Excellent,"€611
€",(388 reviews),2023-03-28-2023-04-01,2023-03-25,4 nights,3.0
Arlo Midtown,9.2,Wonderful,"€1,244","(3,238 reviews)",2023-03-28-2023-04-01,2023-03-25,4 nights,3.0
"PUBLIC, an Ian Schrager hotel",8.0,Very good,"€1,763","(1,482 reviews)",2023-03-28-2023-04-01,2023-03-25,4 nights,3.0
Truss Hotel Times Square,8.0,Very good,"€830
€",(571 reviews),2023-03-28-2023-04-01,2023-03-25,4 nights,3.0
The New Yorker A Wyndham Hotel,8.0,Very good,"€822
€","(2,587 reviews)",2023-03-28-2023-04-01,2023-03-25,4 nights,3.0
Hyatt Grand Central New York,7.8,Good,"€1,060","(1,789 reviews)",2023-03-28-2023-04-01,2023-03-25,4 nights,3.0
The Lombardy Hotel,8.8,Excellent,"€1,332","(1,001 reviews)",2023-03-28-2023-04-01,2023-03-25,4 nights,3.0
Pod 39,8.4,Very good,"€645
€","(1,005 reviews)",2023-03-28-2023-04-01,2023-03-25,4 nights,3.0
Element New York Times Square West,7.8,Good,"€902
€","(1,005 reviews)",2023-03-28-2023-04-01,2023-03-25,4 nights,3.0
SpringHill Suites by Marriott New York Manhattan/Times Square South,8.0,Very good,"€884
€","(1,004 reviews)",2023-03-28-2023-04-01,2023-03-25,4 nights,3.0
"Club Quarters Hotel, Grand Central",8.2,Very good,"€889
€","(1,165 reviews)",2023-03-28-2023-04-01,2023-03-25,4 nights,3.0
Wingate by Wyndham New York Midtown South/5th Ave,8.2,Very good,"€825
€","(1,003 reviews)",2023-03-28-2023-04-01,2023-03-25,4 nights,3.0
The Pearl New York,9.2,Wonderful,"€1,175","(1,002 reviews)",2023-03-28-2023-04-01,2023-03-25,4 nights,3.0
Latisha luxury place,Uknown,Uknown,"€550
€",Uknown,2023-03-28-2023-04-01,2023-03-25,4 nights,3.0
Hotel 32 32,8.0,Very good,"€879
€","(1,298 reviews)",2023-03-28-2023-04-01,2023-03-25,4 nights,3.0
TownePlace Suites by Marriott New York Brooklyn,8.6,Excellent,"€1,153",(89 reviews),2023-03-28-2023-04-01,2023-03-25,4 nights,3.0
Courtyard New York Manhattan/Times Square West,8.8,Excellent,"€1,205","(1,003 reviews)",2023-03-28-2023-04-01,2023-03-25,4 nights,3.0
Archer Hotel New York,9.0,Wonderful,"€1,286","(1,004 reviews)",2023-03-28-2023-04-01,2023-03-25,4 nights,3.0
HGU New York,8.0,Very good,"€1,019","(1,000 reviews)",2023-03-28-2023-04-01,2023-03-25,4 nights,3.0
citizenM New York Times Square,9.0,Wonderful,"€1,123","(1,237 reviews)",2023-03-28-2023-04-01,2023-03-25,4 nights,3.0
Virgin Hotels New York City,8.8,Excellent,"€1,613",(20 reviews),2023-03-28-2023-04-01,2023-03-25,4 nights,3.0
SpringHill Suites by Marriott New York Manhattan/Chelsea,8.6,Excellent,"€976
€",(149 reviews),2023-03-28-2023-04-01,2023-03-25,4 nights,3.0
Hilton Garden Inn New York/Midtown Park Ave,8.4,Very good,"€835
€","(1,003 reviews)",2023-03-28-2023-04-01,2023-03-25,4 nights,3.0
Hampton Inn Manhattan/Times Square Central,8.6,Excellent,"€887
€","(1,338 reviews)",2023-03-28-2023-04-01,2023-03-25,4 nights,3.0
Hotel Boutique at Grand Central,8.4,Very good,"€889
€","(1,003 reviews)",2023-03-28-2023-04-01,2023-03-25,4 nights,3.0
Loews Regency New York Hotel,8.8,Excellent,"€1,966","(1,000 reviews)",2023-03-28-2023-04-01,2023-03-25,4 nights,3.0
"Staypineapple, An Artful Hotel, Midtown",9.0,Wonderful,"€702
€",(951 reviews),2023-03-28-2023-04-01,2023-03-25,4 nights,3.0
The Gallivant Times Square,6.6,"(1,855 reviews)","€649
€",Uknown,2023-03-28-2023-04-01,2023-03-25,4 nights,3.0
Kixby,8.8,Excellent,"€1,201","(1,001 reviews)",2023-03-28-2023-04-01,2023-03-25,4 nights,3.0
The Shoreham Hotel,7.8,Good,"€916
€","(1,006 reviews)",2023-03-28-2023-04-01,2023-03-25,4 nights,3.0
DoubleTree by Hilton New York City - Chelsea,7.6,Good,"€919
€","(1,002 reviews)",2023-03-28-2023-04-01,2023-03-25,4 nights,3.0
"The Beekman Tower, Trademark Collection by Wyndham",8.2,Very good,"€1,044",(251 reviews),2023-03-28-2023-04-01,2023-03-25,4 nights,3.0
Ameritania Hotel at Times Square,8.4,Very good,"€1,064","(1,255 reviews)",2023-03-28-2023-04-01,2023-03-25,4 nights,3.0
Moxy NYC Chelsea,8.6,Excellent,"€1,342",(988 reviews),2023-03-28-2023-04-01,2023-03-25,4 nights,3.0
"Holiday Inn Express NYC Brooklyn - Sunset Park, an IHG Hotel",7.4,Good,"€680
€",(72 reviews),2023-03-28-2023-04-01,2023-03-25,4 nights,3.0
