Name,Rate,Grade,Price,Review,DateOfVacation,SnapShotDate,LengthOfStay,TimeToTravel
Lotte New York Palace,8.8,Excellent,"€1,171","(1,001 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
citizenM New York Bowery,9.2,Wonderful,"€803
€","(1,263 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Virgin Hotels New York City,8.8,Excellent,"€939
€",(17 reviews),2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
"InterContinental New York Barclay, an IHG Hotel",8.6,Excellent,"€1,023","(1,002 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
The Lombardy Hotel,8.8,Excellent,"€874
€","(1,001 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Courtyard New York Manhattan/Times Square West,8.8,Excellent,"€784
€","(1,001 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
"The Langham, New York, Fifth Avenue",9.4,Exceptional,"€1,632","(1,001 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Fairfield Inn by Marriott New York Manhattan/Times Square,8.0,Very good,"€678
€",(998 reviews),2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
"Club Quarters Hotel, World Trade Center",8.6,Excellent,"€634
€","(1,111 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
The Shoreham Hotel,7.8,Good,"€595
€",(999 reviews),2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Sofitel New York,8.8,Excellent,"€908
€","(1,001 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Arlo Midtown,9.2,Wonderful,"€1,045","(3,230 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
World Center Hotel,8.6,Excellent,"€634
€","(1,317 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Walker Hotel Tribeca,8.6,Excellent,"€721
€",(379 reviews),2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Sheraton Tribeca New York Hotel,8.2,Very good,"€646
€","(1,003 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Archer Hotel New York,9.0,Wonderful,"€927
€","(1,002 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Pod Times Square,8.6,Excellent,"€625
€","(2,799 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
The Shelburne Sonesta New York,8.2,Very good,"€753
€","(1,004 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Fairfield Inn by Marriott New York Manhattan/Fifth Avenue,8.4,Very good,"€614
€",(997 reviews),2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Hyatt Place New York Midtown South,8.6,Excellent,"€877
€","(1,000 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Loews Regency New York Hotel,8.8,Excellent,"€1,371",(999 reviews),2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Four Points By Sheraton New York Downtown,7.4,Good,"€641
€","(1,002 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Doubletree by Hilton New York Times Square South,8.4,Very good,"€750
€","(2,170 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Royal Hotel Bronx,Uknown,Uknown,"€326
€",Uknown,2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Moxy NYC Times Square,8.4,Very good,"€725
€","(1,119 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
"Crowne Plaza HY36 Midtown Manhattan, an IHG Hotel",9.0,Wonderful,"€1,075","(1,003 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Soho Grand Hotel,8.8,Excellent,"€1,105","(1,000 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Radio Hotel,8.8,Excellent,"€562
€",(385 reviews),2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Hilton Garden Inn NYC Financial Center/Manhattan Downtown,8.8,Excellent,"€647
€","(1,001 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
HGU New York,8.0,Very good,"€764
€","(1,000 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Hilton Garden Inn New York/West 35th Street,9.0,Wonderful,"€863
€","(1,014 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Aloft Manhattan Downtown - Financial District,8.0,Very good,"€550
€",(999 reviews),2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Thompson Central Park - New York,9.0,Wonderful,"€1,325",(88 reviews),2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Truss Hotel Times Square,8.0,Very good,"€741
€",(562 reviews),2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Hyatt Grand Central New York,7.8,Good,"€835
€","(1,780 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Omni Berkshire Place,9.0,Wonderful,"€950
€","(1,002 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Kixby,8.8,Excellent,"€909
€","(1,000 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
"The Chatwal, In The Unbound Collection By Hyatt",9.4,Exceptional,"€1,448",(448 reviews),2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Courtyard by Marriott New York Downtown Manhattan/Financial District,7.6,Good,"€617
€",(412 reviews),2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Hyatt Place New York City/Times Square,7.8,Good,"€806
€","(1,159 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Courtyard New York Manhattan/ Midtown East,8.6,Excellent,"€834
€","(1,299 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Ace Hotel New York,8.2,Very good,"€830
€","(1,004 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Dream Downtown,7.2,Good,"€707
€","(1,002 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Hotel 32 32,8.0,Very good,"€977
€","(1,294 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Sheraton LaGuardia East Hotel,7.8,Good,"€656
€",(684 reviews),2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
citizenM New York Times Square,9.0,Wonderful,"€965
€","(1,236 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Mondrian Park Avenue,7.4,Good,"€702
€","(1,001 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
The Westin New York Grand Central,8.6,Excellent,"€868
€","(1,223 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
The Standard High Line,8.4,Very good,"€1,128",(783 reviews),2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Millennium Downtown New York,7.4,Good,"€717
€","(2,552 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
The Cloud One New York-Downtown,8.4,Very good,"€646
€",(98 reviews),2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Park Terrace Hotel,9.2,Wonderful,"€1,179","(1,001 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
"Hotel Indigo Flushing, an IHG Hotel",8.2,Very good,"€641
€",(136 reviews),2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
"Holiday Inn Express & Suites Woodside Queens NYC, an IHG Hotel",9.0,Wonderful,"€667
€",(223 reviews),2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Fairfield Inn New York Manhattan/Financial District,8.0,Very good,"€578
€","(1,000 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Hampton Inn Manhattan/Times Square Central,8.6,Excellent,"€764
€","(1,337 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Square Hotel at Times Square,7.4,Good,"€682
€","(1,002 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Moxy NYC Chelsea,8.6,Excellent,"€819
€",(987 reviews),2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Park Lane New York,8.6,Excellent,"€1,348",(326 reviews),2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Hilton New York Fashion District,8.0,Very good,"€776
€","(1,000 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
The Towers at Lotte New York Palace,9.2,Wonderful,"€1,944",(454 reviews),2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
The FIDI Hotel,7.6,Good,"€552
€",(4 reviews),2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
The Time New York,8.0,Very good,"€775
€","(1,001 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Hilton Club The Quin New York,8.6,Excellent,"€1,039","(1,002 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
RIU Plaza Manhattan Times Square,9.0,Wonderful,"€1,039","(1,972 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Sonder Chambers,8.8,Excellent,"€837
€",(731 reviews),2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Iberostar 70 Park Avenue,8.8,Excellent,"€835
€","(1,000 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Ameritania Hotel at Times Square,8.4,Very good,"€891
€","(1,240 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
M Social Hotel Times Square New York,8.8,Excellent,"€1,011","(2,898 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Grayson Hotel in the Unbound Collection by Hyatt,8.2,Very good,"€784
€",(19 reviews),2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Warwick New York,8.0,Very good,"€877
€","(1,214 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
DoubleTree by Hilton New York Downtown,7.2,Good,"€625
€","(1,186 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
The James New York - NoMad,8.4,Very good,"€995
€","(1,002 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Paramount Times Square,7.2,Good,"€602
€","(1,005 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Moxy NYC Downtown,8.6,Excellent,"€630
€",(776 reviews),2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Broadway Plaza Hotel,8.8,Excellent,"€815
€","(1,148 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
The Benjamin Royal Sonesta New York,8.8,Excellent,"€956
€","(1,000 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
NoMo SoHo,8.0,Very good,"€902
€","(1,001 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
The Manhattan Club,8.6,Excellent,"€926
€",(999 reviews),2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Royalton Park Avenue,8.2,Very good,"€883
€","(1,000 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Margaritaville Resort Times Square,9.0,Wonderful,"€896
€","(1,771 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
CIVILIAN Hotel,9.2,Wonderful,"€774
€",(797 reviews),2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
"Mandarin Oriental, New York",9.2,Wonderful,"€2,130",(451 reviews),2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Royalton Park Avenue,8.2,Very good,"€883
€","(1,000 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Hyatt Centric Wall Street New York,8.8,Excellent,"€822
€",(999 reviews),2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Four Points by Sheraton Midtown-Times Square,8.4,Very good,"€777
€","(1,003 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Hilton Garden Inn New York/Central Park South-Midtown West,7.4,Good,"€841
€","(1,037 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Hilton Garden Inn New York/Manhattan-Midtown East,8.0,Very good,"€752
€","(1,001 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
"Holiday Inn New York City - Times Square, an IHG Hotel",7.8,Good,"€641
€","(1,113 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Pendry Manhattan West,9.6,Exceptional,"€1,965",(108 reviews),2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
1 Hotel Central Park,9.0,Wonderful,"€1,561","(1,001 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Refinery Hotel,8.8,Excellent,"€1,132","(1,002 reviews)",2023-03-23-2023-03-26,2023-03-22,3 nights,1.0
Sonesta Simply Suites Jersey City,8.4,Very good,"€791
€",(999 reviews),2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
"EVEN Midtown East Grand Central, an IHG Hotel",8.6,Excellent,"€915
€","(1,003 reviews)",2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Sofitel New York,8.8,Excellent,"€1,199","(1,001 reviews)",2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Moxy NYC Times Square,8.4,Very good,"€851
€","(1,119 reviews)",2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Pod Times Square,8.6,Excellent,"€663
€","(2,799 reviews)",2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
citizenM New York Bowery,9.2,Wonderful,"€968
€","(1,263 reviews)",2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Hilton Garden Inn New York/West 35th Street,9.0,Wonderful,"€953
€","(1,014 reviews)",2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
"PUBLIC, an Ian Schrager hotel",8.0,Very good,"€1,399","(1,477 reviews)",2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Moxy NYC Times Square,8.4,Very good,"€851
€","(1,119 reviews)",2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Virgin Hotels New York City,8.8,Excellent,"€1,229",(17 reviews),2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
The Lombardy Hotel,8.8,Excellent,"€1,144","(1,001 reviews)",2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Courtyard New York Manhattan/Times Square West,8.8,Excellent,"€1,058","(1,001 reviews)",2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Hyatt Place New York Midtown South,8.6,Excellent,"€998
€","(1,000 reviews)",2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Fairfield Inn by Marriott New York Manhattan/Fifth Avenue,8.4,Very good,"€734
€",(997 reviews),2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
"Club Quarters Hotel, World Trade Center",8.6,Excellent,"€788
€","(1,111 reviews)",2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
The Shoreham Hotel,7.8,Good,"€733
€",(999 reviews),2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Walker Hotel Tribeca,8.6,Excellent,"€873
€",(379 reviews),2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Aloft Manhattan Downtown - Financial District,8.0,Very good,"€661
€",(999 reviews),2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
World Center Hotel,8.6,Excellent,"€788
€","(1,317 reviews)",2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Radio Hotel,8.8,Excellent,"€688
€",(385 reviews),2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Arlo Midtown,9.2,Wonderful,"€1,320","(3,230 reviews)",2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Hilton Garden Inn NYC Financial Center/Manhattan Downtown,8.8,Excellent,"€773
€","(1,001 reviews)",2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Doubletree by Hilton New York Times Square South,8.4,Very good,"€897
€","(2,170 reviews)",2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Courtyard by Marriott New York World Trade Center Area,8.0,Very good,"€694
€",(50 reviews),2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Courtyard by Marriott New York Downtown Manhattan/Financial District,7.6,Good,"€742
€",(412 reviews),2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Sheraton Tribeca New York Hotel,8.2,Very good,"€797
€","(1,003 reviews)",2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Residence Inn by Marriott New York Downtown Manhattan/Financial District,7.8,Good,"€625
€",(128 reviews),2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Sofitel New York,8.8,Excellent,"€1,199","(1,001 reviews)",2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Royal Hotel Bronx,Uknown,Uknown,"€435
€",Uknown,2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
"InterContinental New York Barclay, an IHG Hotel",8.6,Excellent,"€1,314","(1,002 reviews)",2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Hotel 32 32,8.0,Very good,"€1,189","(1,294 reviews)",2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
"The Beekman Tower, Trademark Collection by Wyndham",8.2,Very good,"€952
€",(251 reviews),2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
"The Langham, New York, Fifth Avenue",9.4,Exceptional,"€2,248","(1,001 reviews)",2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
HGU New York,8.0,Very good,"€938
€","(1,000 reviews)",2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Four Points By Sheraton New York Downtown,7.4,Good,"€797
€","(1,002 reviews)",2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Hyatt Grand Central New York,7.8,Good,"€982
€","(1,780 reviews)",2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Archer Hotel New York,9.0,Wonderful,"€1,179","(1,002 reviews)",2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
The Shelburne Sonesta New York,8.2,Very good,"€949
€","(1,004 reviews)",2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Hyatt Place New York City/Times Square,7.8,Good,"€989
€","(1,159 reviews)",2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Truss Hotel Times Square,8.0,Very good,"€924
€",(562 reviews),2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Fairfield Inn New York Manhattan/Financial District,8.0,Very good,"€707
€","(1,000 reviews)",2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Hampton Inn Manhattan/Times Square Central,8.6,Excellent,"€907
€","(1,337 reviews)",2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Lotte New York Palace,8.8,Excellent,"€1,871","(1,001 reviews)",2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Courtyard New York Manhattan/ Midtown East,8.6,Excellent,"€1,072","(1,299 reviews)",2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Pod 51,7.8,Good,"€663
€","(1,002 reviews)",2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
AC Hotel by Marriott New York Downtown,9.0,Wonderful,"€806
€",(955 reviews),2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Fairfield Inn & Suites New York Manhattan/Times Square South,8.2,Very good,"€919
€","(1,000 reviews)",2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Kixby,8.8,Excellent,"€1,141","(1,000 reviews)",2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
"Crowne Plaza HY36 Midtown Manhattan, an IHG Hotel",9.0,Wonderful,"€1,330","(1,003 reviews)",2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
The New York EDITION,9.0,Wonderful,"€2,000",(374 reviews),2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Broadway Plaza Hotel,8.8,Excellent,"€921
€","(1,148 reviews)",2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Fairfield Inn by Marriott New York Manhattan/Times Square,8.0,Very good,"€1,021",(998 reviews),2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Soho Grand Hotel,8.8,Excellent,"€1,418","(1,000 reviews)",2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
citizenM New York Times Square,9.0,Wonderful,"€1,202","(1,236 reviews)",2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Loews Regency New York Hotel,8.8,Excellent,"€1,828",(999 reviews),2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Omni Berkshire Place,9.0,Wonderful,"€1,265","(1,002 reviews)",2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Hilton New York Fashion District,8.0,Very good,"€942
€","(1,000 reviews)",2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Sheraton LaGuardia East Hotel,7.8,Good,"€829
€",(684 reviews),2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
"Hotel Indigo Flushing, an IHG Hotel",8.2,Very good,"€837
€",(136 reviews),2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Mondrian Park Avenue,7.4,Good,"€891
€","(1,001 reviews)",2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Dream Downtown,7.2,Good,"€879
€","(1,002 reviews)",2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
The Standard High Line,8.4,Very good,"€1,412",(783 reviews),2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
The New York EDITION,9.0,Wonderful,"€2,000",(374 reviews),2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
The Cloud One New York-Downtown,8.4,Very good,"€829
€",(98 reviews),2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Four Points by Sheraton Midtown-Times Square,8.4,Very good,"€941
€","(1,003 reviews)",2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Ace Hotel New York,8.2,Very good,"€1,062","(1,004 reviews)",2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
CIVILIAN Hotel,9.2,Wonderful,"€933
€",(797 reviews),2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
The Belvedere Hotel,8.6,Excellent,"€975
€","(2,279 reviews)",2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Hyatt Place New York/Chelsea,8.2,Very good,"€874
€",(554 reviews),2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Square Hotel at Times Square,7.4,Good,"€846
€","(1,002 reviews)",2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Pod 39,8.4,Very good,"€855
€","(1,000 reviews)",2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
"The Chatwal, In The Unbound Collection By Hyatt",9.4,Exceptional,"€2,139",(448 reviews),2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
DoubleTree by Hilton New York City - Chelsea,7.6,Good,"€918
€","(1,000 reviews)",2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Hard Rock Hotel New York,9.4,Exceptional,"€1,719",(768 reviews),2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Courtyard by Marriott New York Manhattan / Central Park,8.6,Excellent,"€1,138",(999 reviews),2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
SpringHill Suites by Marriott New York Manhattan/Chelsea,8.6,Excellent,"€1,050",(147 reviews),2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Wingate by Wyndham New York Midtown South/5th Ave,8.2,Very good,"€978
€","(1,001 reviews)",2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
Moxy NYC Chelsea,8.6,Excellent,"€1,060",(987 reviews),2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
The FIDI Hotel,7.6,Good,"€709
€",(4 reviews),2023-03-23-2023-03-27,2023-03-22,4 nights,1.0
